schema_version,record_type,id,unit_id,rights_id,segment_id,relation_type,order,source_anchor,target_reference,resolution_status,source_locator,target_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0027,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,27,mt11,111C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:98,source/id-ID/mt11.tex:98,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0028,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,28,mt11,111D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:98,source/id-ID/mt11.tex:98,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0029,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,29,mt11,111E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:98,source/id-ID/mt11.tex:98,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0030,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,30,mt11,111F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:98,source/id-ID/mt11.tex:98,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0031,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,31,mt11,112,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:102,source/id-ID/mt11.tex:101,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0032,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,32,mt11,113,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:102,source/id-ID/mt11.tex:101,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0033,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,33,mt11,111X,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:106,source/id-ID/mt11.tex:105,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT11-XREF-0034,O007-FREMLIN-V1-FRONT-MT11,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT11-SEGMENT-0001,refers-to-volume1-anchor,34,mt11,111Y,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt11.tex:106,source/id-ID/mt11.tex:105,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0001,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,1,mt12,123A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0002,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,2,mt12,123D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0003,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,3,mt12,123A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0004,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,4,mt12,123B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0005,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,5,mt12,123C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-FRONT-MT12-XREF-0006,O007-FREMLIN-V1-FRONT-MT12,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-FRONT-MT12-SEGMENT-0001,refers-to-volume1-anchor,6,mt12,123D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt12.tex:28,source/id-ID/mt12.tex:27,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-APPENDIX-INTRO-XREF-0001,O007-FREMLIN-V1-APPENDIX-INTRO,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-APPENDIX-INTRO-SEGMENT-0001,refers-to-volume1-anchor,1,mt1a,1A1,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a.tex:28,source/id-ID/mt1a.tex:29,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-APPENDIX-INTRO-XREF-0002,O007-FREMLIN-V1-APPENDIX-INTRO,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-APPENDIX-INTRO-SEGMENT-0001,refers-to-volume1-anchor,2,mt1a,1A2,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a.tex:28,source/id-ID/mt1a.tex:30,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-APPENDIX-INTRO-XREF-0003,O007-FREMLIN-V1-APPENDIX-INTRO,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-APPENDIX-INTRO-SEGMENT-0001,refers-to-volume1-anchor,3,mt1a,1A3,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a.tex:29,source/id-ID/mt1a.tex:30,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0001,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0001,refers-to-volume1-anchor,1,mt1a1,1A1,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:8,source/id-ID/mt1a1.tex:8,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0002,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0001,refers-to-volume1-anchor,2,mt1a1,111E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:10,source/id-ID/mt1a1.tex:10,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0003,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0001,refers-to-volume1-anchor,3,mt1a1,111F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:10,source/id-ID/mt1a1.tex:10,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0004,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0002,refers-to-volume1-anchor,4,1A1A,1A1A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:16,source/id-ID/mt1a1.tex:16,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0005,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0003,refers-to-volume1-anchor,5,1A1Aa,1A1Aa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:20,source/id-ID/mt1a1.tex:20,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0006,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0004,refers-to-volume1-anchor,6,1A1Ab,1A1Ab,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:40,source/id-ID/mt1a1.tex:39,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0007,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0005,refers-to-volume1-anchor,7,1A1Ac,1A1Ac,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:56,source/id-ID/mt1a1.tex:55,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0008,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0005,refers-to-volume1-anchor,8,1A1Ac,115A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:60,source/id-ID/mt1a1.tex:58,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0009,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0005,refers-to-volume1-anchor,9,1A1Ac,136D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:60,source/id-ID/mt1a1.tex:58,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0010,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0006,refers-to-volume1-anchor,10,1A1Ad,1A1Ad,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:65,source/id-ID/mt1a1.tex:63,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0011,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0007,refers-to-volume1-anchor,11,1A1B,1A1B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:78,source/id-ID/mt1a1.tex:76,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0012,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0008,refers-to-volume1-anchor,12,1A1Ba,1A1Ba,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:82,source/id-ID/mt1a1.tex:80,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0013,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0009,refers-to-volume1-anchor,13,1A1Bb,1A1Bb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:90,source/id-ID/mt1a1.tex:89,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0014,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0010,refers-to-volume1-anchor,14,1A1Bc,1A1Bc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:104,source/id-ID/mt1a1.tex:102,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0015,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0011,refers-to-volume1-anchor,15,1A1Bd,1A1Bd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:122,source/id-ID/mt1a1.tex:121,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0016,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0012,refers-to-volume1-anchor,16,1A1C,1A1C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:131,source/id-ID/mt1a1.tex:130,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0017,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0012,refers-to-volume1-anchor,17,1A1C,111Fa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:131,source/id-ID/mt1a1.tex:130,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0018,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0013,refers-to-volume1-anchor,18,1A1D,1A1D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:139,source/id-ID/mt1a1.tex:138,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0019,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0013,refers-to-volume1-anchor,19,1A1D,1A1D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:184,source/id-ID/mt1a1.tex:184,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0020,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0014,refers-to-volume1-anchor,20,1A1E,1A1E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:202,source/id-ID/mt1a1.tex:203,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0021,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0015,refers-to-volume1-anchor,21,1A1Eb,1A1Eb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:213,source/id-ID/mt1a1.tex:214,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0022,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0015,refers-to-volume1-anchor,22,1A1Eb,1A1D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:214,source/id-ID/mt1a1.tex:215,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0023,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0016,refers-to-volume1-anchor,23,1A1Ec,1A1Ec,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:217,source/id-ID/mt1a1.tex:219,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0024,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0016,refers-to-volume1-anchor,24,1A1Ec,111F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:218,source/id-ID/mt1a1.tex:220,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0025,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0017,refers-to-volume1-anchor,25,1A1Ed,1A1Ed,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:220,source/id-ID/mt1a1.tex:222,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0026,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0017,refers-to-volume1-anchor,26,1A1Ed,111Fb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:221,source/id-ID/mt1a1.tex:223,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0027,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0018,refers-to-volume1-anchor,27,1A1Ee,1A1Ee,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:223,source/id-ID/mt1a1.tex:225,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0028,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0019,refers-to-volume1-anchor,28,1A1Ef,1A1Ef,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:226,source/id-ID/mt1a1.tex:228,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0029,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0020,refers-to-volume1-anchor,29,1A1F,1A1F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:230,source/id-ID/mt1a1.tex:232,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0030,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0020,refers-to-volume1-anchor,30,1A1F,1A1F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:261,source/id-ID/mt1a1.tex:264,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0031,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0021,refers-to-volume1-anchor,31,*1A1G,1A1G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:264,source/id-ID/mt1a1.tex:267,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0032,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0021,refers-to-volume1-anchor,32,*1A1G,1A1E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:265,source/id-ID/mt1a1.tex:268,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0033,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0021,refers-to-volume1-anchor,33,*1A1G,1A1F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:288,source/id-ID/mt1a1.tex:291,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0034,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0021,refers-to-volume1-anchor,34,*1A1G,134C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:303,source/id-ID/mt1a1.tex:306,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0035,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0022,refers-to-volume1-anchor,35,1A1H,1A1H,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:306,source/id-ID/mt1a1.tex:309,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0036,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0022,refers-to-volume1-anchor,36,1A1H,114G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:307,source/id-ID/mt1a1.tex:310,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0037,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0022,refers-to-volume1-anchor,37,1A1H,115G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:307,source/id-ID/mt1a1.tex:310,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0038,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0023,refers-to-volume1-anchor,38,1A1Hb,1A1Hb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:353,source/id-ID/mt1a1.tex:353,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0039,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0024,refers-to-volume1-anchor,39,1A1I,1A1I,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:373,source/id-ID/mt1a1.tex:374,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0040,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0025,refers-to-volume1-anchor,40,1A1J,1A1J,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:379,source/id-ID/mt1a1.tex:379,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0041,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0026,refers-to-volume1-anchor,41,1A1,1A1,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:392,source/id-ID/mt1a1.tex:392,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0042,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0026,refers-to-volume1-anchor,42,1A1,1A1C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:393,source/id-ID/mt1a1.tex:393,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-A1-XREF-0043,O007-FREMLIN-V1-A1,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-A1-SEGMENT-0026,refers-to-volume1-anchor,43,1A1,1A1I,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt1a1.tex:393,source/id-ID/mt1a1.tex:393,"{""basis"":""Ordered Volume I reference preserved in the id-ID target."",""kind"":""source-target-xref-map""}"
